ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Carnegie Parent,Carnegie Parent,ID Carnegie,Carnegie,ID University,University,ID Degree,Degree,Completions,Slug University,Slug CIP6
"16","Language & Linguistics","1699","Other Foreign Languages, Literature, & Linguistic Studies","169999","Other Foreign Languages, Literatures, & Linguistics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",7,"carnegie-mellon-university","other-foreign-languages-literatures-linguistics"
"15","Engineering Technologies","1500","General Engineering Technologies","150000","General Engineering Technology",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",23,"carnegie-mellon-university","general-engineering-technology"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","other-engineering"
"14","Engineering","1442","Robotics & Automation Engineering","144201","Mechatronics, Robotics, & Automation Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",23,"carnegie-mellon-university","mechatronics-robotics-automation-engineering"
"14","Engineering","1437","Operations Research","143701","Operations Research",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","operations-research-6"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","organizational-behavior-studies"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","industrial-engineering-6"
"14","Engineering","1433","Construction Engineering","143301","Construction Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","construction-engineering-6"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",77,"carnegie-mellon-university","mechanical-engineering-6"
"14","Engineering","1414","Environmental Engineering","141401","Environmental Health Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","environmental-health-engineering"
"14","Engineering","1413","Engineering Science","141301","Engineering Science",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",19,"carnegie-mellon-university","engineering-science-6"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",18,"carnegie-mellon-university","general-management-information-systems"
"14","Engineering","1411","Engineering Mechanics","141101","Engineering Mechanics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",3,"carnegie-mellon-university","engineering-mechanics-6"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",184,"carnegie-mellon-university","electrical-electronics-engineering"
"14","Engineering","1409","Computer Engineering","140999","Other Computer Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-computer-engineering"
"14","Engineering","1409","Computer Engineering","140903","Computer Software Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",142,"carnegie-mellon-university","computer-software-engineering"
"14","Engineering","1408","Civil Engineering","140899","Other Civil Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-civil-engineering"
"52","Business","5213","Management Sciences & Quantitative Methods","521301","Management Science",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","management-science"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",81,"carnegie-mellon-university","general-civil-engineering"
"52","Business","5213","Management Sciences & Quantitative Methods","521304","Actuarial Science",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",82,"carnegie-mellon-university","actuarial-science"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",32,"carnegie-mellon-university","chemical-engineering-6"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",18,"carnegie-mellon-university","bioengineering-biomedical-engineering"
"14","Engineering","1401","General Engineering","140101","General Engineering",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",9,"carnegie-mellon-university","general-engineering-6"
"11","Computer and Information Sciences and Support Services","1199","Other Computer Service Studies","119999","Other Computer & Information Support Services",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-computer-information-support-services"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111099","Other Computer & Information Technology Services Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","other-computer-information-technology-services-management"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111005","Information Technology Project Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",5,"carnegie-mellon-university","information-technology-project-management"
"52","Business","5214","Marketing","521401","General Marketing & Marketing Management",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",2,"carnegie-mellon-university","general-marketing-marketing-management"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111003","Computer & Information Systems Security",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",52,"carnegie-mellon-university","computer-information-systems-security"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111001","Network & System Administration",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",0,"carnegie-mellon-university","network-system-administration"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110803","Computer Graphics",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",80,"carnegie-mellon-university","computer-graphics"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",18,"carnegie-mellon-university","computer-science-6"
"11","Computer and Information Sciences and Support Services","1104","Information Sciences","110401","Information Science",2012,"2012","DOC","Doctoral Universities","15","Doctoral Universities: Highest Research Activity","211440","Carnegie Mellon University",7,"Masters Degree",62,"carnegie-mellon-university","information-science"
