ID Major Occupation Group,Major Occupation Group,ID Minor Occupation Group,Minor Occupation Group,ID Broad Occupation,Broad Occupation,ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"510000-530000","Production, Transportation, & Material Moving Occupations","530000","Transportation & Material Moving Occupations","537000","Material Moving Occupations","537051","Industrial truck & tractor operators",2015,"2015","true","true",612,607.3646942205178,45657.31209150327,18355.24066197125,5,"industrial-truck-tractor-operators","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","411011","Firstline supervisors of retail sales workers",2015,"2015","true","true",18806,3366.623079849271,74023.26193767946,13235.447621687987,161,"firstline-supervisors-of-retail-sales-workers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","332011","Firefighters",2015,"2015","true","true",1611,985.4170888821238,83679.8156424581,17264.49627893503,11,"firefighters","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","499052","Telecommunications line installers & repairers",2015,"2015","true","true",1002,777.1540277458513,52271.57884231537,17343.903485882187,9,"telecommunications-line-installers-repairers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","290000","Healthcare practitioners & technical occupations","290000","Healthcare practitioners & technical occupations","291141","Registered nurses",2015,"2015","true","true",8796,2302.523384354624,65588.19895407003,9277.332474941019,84,"registered-nurses","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","271020","Designers",2015,"2015","true","true",8802,2303.3085104048,69384.09213815042,15182.50571164237,84,"designers","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","411012","Firstline supervisors of nonretail sales workers",2015,"2015","true","true",15167,3023.44195127744,117528.90485923387,17982.77813279978,136,"firstline-supervisors-of-nonretail-sales-workers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","113011","Administrative services managers (Legacy)",2015,"2015","true","true",616,609.3463049977287,69543.15097402598,36093.47167741197,7,"administrative-services-managers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","150000-190000","Computer, engineering, & science occupations","170000","Architecture & engineering occupations","172011","Aerospace engineers",2015,"2015","true","true",3804,1514.2209572046338,98653.98264984228,12561.531997738326,31,"aerospace-engineers","Computer and Information Sciences and Support Services","11"
"510000-530000","Production, Transportation, & Material Moving Occupations","510000","Production Occupations","510000","Production Occupations","5191XX","Miscellaneous production workers, including semiconductor processors",2015,"2015","true","true",2642,1261.9355199450315,74099.56207418622,48122.19476374233,22,"miscellaneous-production-workers-including-semiconductor-processors","Computer and Information Sciences and Support Services","11"
"450000-490000","Natural resources, construction, & maintenance occupations","490000","Installation, maintenance, & repair occupations","490000","Installation, maintenance, & repair occupations","49904X","Industrial & refractory machinery mechanics",2015,"2015","true","true",708,653.266391110107,60855.07344632768,31001.328539001228,9,"industrial-refractory-machinery-mechanics","Computer and Information Sciences and Support Services","11"
"410000-430000","Sales & Office Occupations","410000","Sales & related occupations","410000","Sales & related occupations","412010","Cashiers",2015,"2015","true","true",4911,1720.4905410360273,18831.102830380776,7072.126280062039,46,"cashiers","Computer and Information Sciences and Support Services","11"
"310000-390000","Service Occupations","330000","Protective service occupations","330000","Protective service occupations","333010","Bailiffs, correctional officers, & jailers",2015,"2015","true","true",1037,790.6104794937415,63113.71456123433,15558.023556994423,8,"bailiffs-correctional-officers-jailers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","110000-130000","Management, business, & financial occupations","110000","Management occupations","119151","Social & community service managers",2015,"2015","true","true",2199,1151.2881737882483,68179.74988631195,17061.96348869105,18,"social-community-service-managers","Computer and Information Sciences and Support Services","11"
"110000-290000","Management, business, science, & arts occupations","210000-270000","Education, legal, community service, arts, & media occupations","270000","Arts, design, entertainment, sports, & media occupations","272020","Athletes, coaches, umpires, & related workers",2015,"2015","true","true",1779,1035.5236901178148,44191.3125351321,29490.19958184948,14,"athletes-coaches-umpires-related-workers","Computer and Information Sciences and Support Services","11"
